antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({' Air Mineral', ' Garam'})","frozenset({' Minyak Goreng', 'Indomie'})",0.12994350282485875,0.2598870056497175,0.1016949152542373,0.782608695652174,3.011342155009452,0.06792428740144915,3.4045197740112996
"frozenset({' Air Mineral', ' Minyak Goreng'})","frozenset({' Garam', 'Indomie'})",0.1864406779661017,0.1638418079096045,0.1016949152542373,0.5454545454545455,3.3291536050156747,0.07114813750837883,1.8395480225988705
"frozenset({' Garam', ' Minyak Goreng'})","frozenset({' Air Mineral', 'Indomie'})",0.1638418079096045,0.4124293785310734,0.1016949152542373,0.6206896551724139,1.5049598488427023,0.03412174024067159,1.5490498202362615
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Garam', ' Minyak Goreng'})",0.6836158192090396,0.11299435028248588,0.1016949152542373,0.1487603305785124,1.3165289256198347,0.024450189919882542,1.0420163457846525
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', ' Garam', 'Indomie'})",0.4463276836158192,0.14124293785310735,0.1016949152542373,0.2278481012658228,1.6131645569620254,0.03865428197516678,1.1121607854033528
frozenset({' Garam'}),"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",0.1977401129943503,0.1751412429378531,0.1016949152542373,0.5142857142857143,2.9364055299539173,0.06706246608573527,1.6982386174808908
frozenset({' Minyak Goreng'}),"frozenset({' Air Mineral', ' Garam', 'Indomie'})",0.2937853107344633,0.11864406779661017,0.1016949152542373,0.34615384615384615,2.9175824175824174,0.06683903092980945,1.3479561316051845
"frozenset({' Telur', ' Air Mineral', ' Garam'})",frozenset({'Indomie'}),0.1016949152542373,0.6836158192090396,0.1016949152542373,1.0,1.462809917355372,0.032174662453318015,inf
"frozenset({' Telur', ' Air Mineral', 'Indomie'})",frozenset({' Garam'}),0.3107344632768362,0.1977401129943503,0.1016949152542373,0.32727272727272727,1.655064935064935,0.040250247374636915,1.1925484806840738
"frozenset({' Telur', ' Garam', 'Indomie'})",frozenset({' Air Mineral'}),0.14124293785310735,0.4463276836158192,0.1016949152542373,0.7200000000000001,1.6131645569620254,0.03865428197516678,1.9774011299435035
"frozenset({' Air Mineral', ' Garam', 'Indomie'})",frozenset({' Telur'}),0.11864406779661017,0.5084745762711864,0.1016949152542373,0.8571428571428572,1.685714285714286,0.041367423154266024,3.4406779661016964
"frozenset({' Telur', ' Air Mineral'})","frozenset({' Garam', 'Indomie'})",0.3107344632768362,0.1638418079096045,0.1016949152542373,0.32727272727272727,1.9974921630094045,0.05078361901113985,1.2429378531073447
"frozenset({' Telur', ' Garam'})","frozenset({' Air Mineral', 'Indomie'})",0.14124293785310735,0.4124293785310734,0.1016949152542373,0.7200000000000001,1.7457534246575346,0.043442178173577206,2.098466505246167
"frozenset({' Telur', 'Indomie'})","frozenset({' Air Mineral', ' Garam'})",0.5084745762711864,0.12994350282485875,0.1016949152542373,0.2,1.539130434782609,0.035621947716173524,1.0875706214689265
"frozenset({' Air Mineral', ' Garam'})","frozenset({' Telur', 'Indomie'})",0.12994350282485875,0.5084745762711864,0.1016949152542373,0.782608695652174,1.539130434782609,0.035621947716173524,2.261016949152543
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Telur', ' Garam'})",0.4124293785310734,0.14124293785310735,0.1016949152542373,0.24657534246575347,1.7457534246575346,0.043442178173577206,1.1398048279404214
"frozenset({' Garam', 'Indomie'})","frozenset({' Telur', ' Air Mineral'})",0.1638418079096045,0.3107344632768362,0.1016949152542373,0.6206896551724139,1.9974921630094047,0.05078361901113985,1.8171545968156144
frozenset({' Telur'}),"frozenset({' Air Mineral', ' Garam', 'Indomie'})",0.5084745762711864,0.11864406779661017,0.1016949152542373,0.2,1.6857142857142857,0.041367423154266024,1.1016949152542372
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Garam', 'Indomie'})",0.4463276836158192,0.14124293785310735,0.1016949152542373,0.2278481012658228,1.6131645569620254,0.03865428197516678,1.1121607854033528
frozenset({' Garam'}),"frozenset({' Telur', ' Air Mineral', 'Indomie'})",0.1977401129943503,0.3107344632768362,0.1016949152542373,0.5142857142857143,1.6550649350649351,0.040250247374636915,1.4190761050182785
frozenset({'Indomie'}),"frozenset({' Telur', ' Air Mineral', ' Garam'})",0.6836158192090396,0.1016949152542373,0.1016949152542373,0.1487603305785124,1.462809917355372,0.032174662453318015,1.055290439361527
"frozenset({' Air Mineral', 'Indomie', ' Gula'})",frozenset({' Mentega'}),0.14124293785310735,0.20903954802259886,0.11299435028248588,0.7999999999999999,3.827027027027027,0.08346899039228829,3.9548022598870047
"frozenset({' Air Mineral', ' Mentega', ' Gula'})",frozenset({'Indomie'}),0.11864406779661017,0.6836158192090396,0.11299435028248588,0.9523809523809523,1.3931523022432113,0.03188738868141339,6.644067796610162
"frozenset({' Mentega', 'Indomie', ' Gula'})",frozenset({' Air Mineral'}),0.13559322033898305,0.4463276836158192,0.11299435028248588,0.8333333333333334,1.8670886075949369,0.052475342334578186,3.3220338983050857
"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",frozenset({' Gula'}),0.12994350282485875,0.2033898305084746,0.11299435028248588,0.8695652173913043,4.275362318840579,0.08656516326726037,6.107344632768361
"frozenset({' Air Mineral', ' Gula'})","frozenset({'Indomie', ' Mentega'})",0.15254237288135594,0.192090395480226,0.11299435028248588,0.7407407407407407,3.856209150326797,0.08369242554821411,3.1162227602905563
"frozenset({'Indomie', ' Gula'})","frozenset({' Air Mineral', ' Mentega'})",0.1807909604519774,0.13559322033898305,0.11299435028248588,0.625,4.609375,0.08848032174662454,2.305084745762712
"frozenset({' Mentega', ' Gula'})","frozenset({' Air Mineral', 'Indomie'})",0.14689265536723164,0.4124293785310734,0.11299435028248588,0.7692307692307692,1.8651211801896732,0.05241150371859938,2.546139359698681
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Mentega', ' Gula'})",0.4124293785310734,0.14689265536723164,0.11299435028248588,0.27397260273972607,1.8651211801896734,0.05241150371859938,1.1750346444941904
"frozenset({' Air Mineral', ' Mentega'})","frozenset({'Indomie', ' Gula'})",0.13559322033898305,0.1807909604519774,0.11299435028248588,0.8333333333333334,4.609375,0.08848032174662454,4.915254237288137
"frozenset({'Indomie', ' Mentega'})","frozenset({' Air Mineral', ' Gula'})",0.192090395480226,0.15254237288135594,0.11299435028248588,0.5882352941176471,3.8562091503267975,0.08369242554821411,2.0581113801452786
frozenset({' Gula'}),"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",0.2033898305084746,0.12994350282485875,0.11299435028248588,0.5555555555555555,4.275362318840579,0.08656516326726037,1.9576271186440675
frozenset({' Air Mineral'}),"frozenset({' Mentega', 'Indomie', ' Gula'})",0.4463276836158192,0.13559322033898305,0.11299435028248588,0.25316455696202533,1.8670886075949369,0.052475342334578186,1.1574260270037346
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Mentega', ' Gula'})",0.6836158192090396,0.11864406779661017,0.11299435028248588,0.1652892561983471,1.3931523022432113,0.03188738868141339,1.055881859372378
frozenset({' Mentega'}),"frozenset({' Air Mineral', 'Indomie', ' Gula'})",0.20903954802259886,0.14124293785310735,0.11299435028248588,0.5405405405405406,3.827027027027027,0.08346899039228829,1.8690594882020606
"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",frozenset({' Gula'}),0.1751412429378531,0.2033898305084746,0.11299435028248588,0.6451612903225806,3.172043010752688,0.07737240256631236,2.2449922958397535
"frozenset({' Air Mineral', 'Indomie', ' Gula'})",frozenset({' Minyak Goreng'}),0.14124293785310735,0.2937853107344633,0.11299435028248588,0.7999999999999999,2.7230769230769227,0.07149924989626225,3.5310734463276825
"frozenset({' Minyak Goreng', 'Indomie', ' Gula'})",frozenset({' Air Mineral'}),0.15254237288135594,0.4463276836158192,0.11299435028248588,0.7407407407407407,1.659634317862166,0.04491046634108972,2.1355932203389827
"frozenset({' Air Mineral', ' Minyak Goreng', ' Gula'})",frozenset({'Indomie'}),0.12429378531073447,0.6836158192090396,0.11299435028248588,0.9090909090909091,1.3298271975957925,0.028025152414695637,3.4802259887005635
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Minyak Goreng', ' Gula'})",0.4124293785310734,0.1694915254237288,0.11299435028248588,0.27397260273972607,1.6164383561643838,0.04309106578569377,1.1439078989446754
"frozenset({' Minyak Goreng', 'Indomie'})","frozenset({' Air Mineral', ' Gula'})",0.2598870056497175,0.15254237288135594,0.11299435028248588,0.43478260869565216,2.8502415458937196,0.0733505697596476,1.499348109517601
"frozenset({'Indomie', ' Gula'})","frozenset({' Air Mineral', ' Minyak Goreng'})",0.1807909604519774,0.1864406779661017,0.11299435028248588,0.625,3.352272727272727,0.07928756104567652,2.169491525423729
"frozenset({' Air Mineral', ' Minyak Goreng'})","frozenset({'Indomie', ' Gula'})",0.1864406779661017,0.1807909604519774,0.11299435028248588,0.6060606060606061,3.3522727272727275,0.07928756104567652,2.0795306388526726
"frozenset({' Air Mineral', ' Gula'})","frozenset({' Minyak Goreng', 'Indomie'})",0.15254237288135594,0.2598870056497175,0.11299435028248588,0.7407407407407407,2.8502415458937196,0.0733505697596476,2.8547215496368032
"frozenset({' Minyak Goreng', ' Gula'})","frozenset({' Air Mineral', 'Indomie'})",0.1694915254237288,0.4124293785310734,0.11299435028248588,0.6666666666666667,1.6164383561643838,0.04309106578569377,1.76271186440678
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Minyak Goreng', ' Gula'})",0.6836158192090396,0.12429378531073447,0.11299435028248588,0.1652892561983471,1.3298271975957927,0.028025152414695637,1.0491133859148627
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', 'Indomie', ' Gula'})",0.4463276836158192,0.15254237288135594,0.11299435028248588,0.25316455696202533,1.659634317862166,0.04491046634108972,1.1347313990232692
frozenset({' Minyak Goreng'}),"frozenset({' Air Mineral', 'Indomie', ' Gula'})",0.2937853107344633,0.14124293785310735,0.11299435028248588,0.3846153846153846,2.7230769230769227,0.07149924989626225,1.3954802259887005
frozenset({' Gula'}),"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",0.2033898305084746,0.1751412429378531,0.11299435028248588,0.5555555555555555,3.1720430107526876,0.07737240256631236,1.85593220338983
"frozenset({' Telur', ' Air Mineral', 'Indomie'})",frozenset({' Gula'}),0.3107344632768362,0.2033898305084746,0.12429378531073447,0.39999999999999997,1.9666666666666663,0.06109355549171694,1.327683615819209
"frozenset({' Telur', ' Air Mineral', ' Gula'})",frozenset({'Indomie'}),0.12429378531073447,0.6836158192090396,0.12429378531073447,1.0,1.462809917355372,0.03932458744294423,inf
"frozenset({' Telur', 'Indomie', ' Gula'})",frozenset({' Air Mineral'}),0.1638418079096045,0.4463276836158192,0.12429378531073447,0.7586206896551725,1.699694456569184,0.05116665070701268,2.293785310734464
"frozenset({' Air Mineral', 'Indomie', ' Gula'})",frozenset({' Telur'}),0.14124293785310735,0.5084745762711864,0.12429378531073447,0.88,1.7306666666666668,0.05247534233457819,4.096045197740113
"frozenset({' Telur', ' Air Mineral'})","frozenset({'Indomie', ' Gula'})",0.3107344632768362,0.1807909604519774,0.12429378531073447,0.39999999999999997,2.2125,0.06811580324938556,1.3653483992467041
"frozenset({' Telur', 'Indomie'})","frozenset({' Air Mineral', ' Gula'})",0.5084745762711864,0.15254237288135594,0.12429378531073447,0.24444444444444446,1.6024691358024692,0.046729866896485686,1.1216350947158524
"frozenset({' Telur', ' Gula'})","frozenset({' Air Mineral', 'Indomie'})",0.1638418079096045,0.4124293785310734,0.12429378531073447,0.7586206896551725,1.839395370807747,0.056720610297168766,2.434221146085554
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Telur', ' Gula'})",0.4124293785310734,0.1638418079096045,0.12429378531073447,0.30136986301369867,1.839395370807747,0.056720610297168766,1.1968538827960564
"frozenset({' Air Mineral', ' Gula'})","frozenset({' Telur', 'Indomie'})",0.15254237288135594,0.5084745762711864,0.12429378531073447,0.8148148148148148,1.6024691358024692,0.046729866896485686,2.654237288135593
"frozenset({'Indomie', ' Gula'})","frozenset({' Telur', ' Air Mineral'})",0.1807909604519774,0.3107344632768362,0.12429378531073447,0.6875,2.2125,0.06811580324938556,2.2056497175141243
frozenset({' Telur'}),"frozenset({' Air Mineral', 'Indomie', ' Gula'})",0.5084745762711864,0.14124293785310735,0.12429378531073447,0.24444444444444446,1.7306666666666668,0.05247534233457819,1.1365902293120638
frozenset({' Air Mineral'}),"frozenset({' Telur', 'Indomie', ' Gula'})",0.4463276836158192,0.1638418079096045,0.12429378531073447,0.2784810126582279,1.699694456569184,0.05116665070701268,1.1588859153533553
frozenset({'Indomie'}),"frozenset({' Telur', ' Air Mineral', ' Gula'})",0.6836158192090396,0.12429378531073447,0.12429378531073447,0.18181818181818182,1.462809917355372,0.03932458744294423,1.0703075957313246
frozenset({' Gula'}),"frozenset({' Telur', ' Air Mineral', 'Indomie'})",0.2033898305084746,0.3107344632768362,0.12429378531073447,0.611111111111111,1.9666666666666663,0.06109355549171694,1.7723970944309924
"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",frozenset({' Mentega'}),0.1751412429378531,0.20903954802259886,0.1016949152542373,0.5806451612903226,2.777680906713165,0.0650834689903923,1.886136462407649
"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",frozenset({' Minyak Goreng'}),0.12994350282485875,0.2937853107344633,0.1016949152542373,0.782608695652174,2.6638795986622075,0.06351942289891155,3.2485875706214697
"frozenset({' Minyak Goreng', 'Indomie', ' Mentega'})",frozenset({' Air Mineral'}),0.14689265536723164,0.4463276836158192,0.1016949152542373,0.6923076923076923,1.5511197663096397,0.03613265664400396,1.7994350282485876
"frozenset({' Air Mineral', ' Minyak Goreng', ' Mentega'})",frozenset({'Indomie'}),0.10734463276836158,0.6836158192090396,0.1016949152542373,0.9473684210526316,1.3858199217050893,0.02831242618660028,6.0112994350282545
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Minyak Goreng', ' Mentega'})",0.4124293785310734,0.15819209039548024,0.1016949152542373,0.24657534246575347,1.5587084148727985,0.03645184972389799,1.1173086800205445
"frozenset({' Minyak Goreng', 'Indomie'})","frozenset({' Air Mineral', ' Mentega'})",0.2598870056497175,0.13559322033898305,0.1016949152542373,0.391304347826087,2.8858695652173916,0.06645599923393661,1.4200968523002422
"frozenset({'Indomie', ' Mentega'})","frozenset({' Air Mineral', ' Minyak Goreng'})",0.192090395480226,0.1864406779661017,0.1016949152542373,0.5294117647058824,2.839572192513369,0.06588145169012737,1.728813559322034
"frozenset({' Air Mineral', ' Minyak Goreng'})","frozenset({'Indomie', ' Mentega'})",0.1864406779661017,0.192090395480226,0.1016949152542373,0.5454545454545455,2.8395721925133692,0.06588145169012737,1.777401129943503
"frozenset({' Air Mineral', ' Mentega'})","frozenset({' Minyak Goreng', 'Indomie'})",0.13559322033898305,0.2598870056497175,0.1016949152542373,0.75,2.8858695652173916,0.06645599923393661,2.9604519774011298
"frozenset({' Minyak Goreng', ' Mentega'})","frozenset({' Air Mineral', 'Indomie'})",0.15819209039548024,0.4124293785310734,0.1016949152542373,0.6428571428571428,1.5587084148727983,0.03645184972389799,1.645197740112994
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Minyak Goreng', ' Mentega'})",0.6836158192090396,0.10734463276836158,0.1016949152542373,0.1487603305785124,1.3858199217050893,0.02831242618660028,1.0486533925730896
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', 'Indomie', ' Mentega'})",0.4463276836158192,0.14689265536723164,0.1016949152542373,0.2278481012658228,1.5511197663096399,0.03613265664400396,1.1048439381309623
frozenset({' Minyak Goreng'}),"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",0.2937853107344633,0.12994350282485875,0.1016949152542373,0.34615384615384615,2.6638795986622075,0.06351942289891155,1.3306746427384513
frozenset({' Mentega'}),"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",0.20903954802259886,0.1751412429378531,0.1016949152542373,0.48648648648648657,2.777680906713165,0.0650834689903923,1.6063038953315496
"frozenset({' Telur', ' Air Mineral', 'Indomie'})",frozenset({' Mentega'}),0.3107344632768362,0.20903954802259886,0.10734463276836158,0.3454545454545454,1.6525798525798525,0.0423888410099269,1.2084118016321408
"frozenset({' Telur', ' Air Mineral', ' Mentega'})",frozenset({'Indomie'}),0.10734463276836158,0.6836158192090396,0.10734463276836158,1.0,1.462809917355372,0.03396214370072456,inf
"frozenset({' Telur', 'Indomie', ' Mentega'})",frozenset({' Air Mineral'}),0.1638418079096045,0.4463276836158192,0.10734463276836158,0.6551724137931034,1.467917939764295,0.03421749816463979,1.6056497175141242
"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",frozenset({' Telur'}),0.12994350282485875,0.5084745762711864,0.10734463276836158,0.8260869565217391,1.6246376811594203,0.04127166523029781,2.826271186440678
"frozenset({' Telur', ' Air Mineral'})","frozenset({'Indomie', ' Mentega'})",0.3107344632768362,0.192090395480226,0.10734463276836158,0.3454545454545454,1.7983957219251334,0.047655526828178356,1.2343063402385437
"frozenset({' Telur', 'Indomie'})","frozenset({' Air Mineral', ' Mentega'})",0.5084745762711864,0.13559322033898305,0.10734463276836158,0.2111111111111111,1.5569444444444445,0.038398927511251554,1.0957269037956554
"frozenset({' Telur', ' Mentega'})","frozenset({' Air Mineral', 'Indomie'})",0.1638418079096045,0.4124293785310734,0.10734463276836158,0.6551724137931034,1.5885687293339632,0.039771457754795875,1.703954802259887
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Telur', ' Mentega'})",0.4124293785310734,0.1638418079096045,0.10734463276836158,0.2602739726027397,1.5885687293339632,0.039771457754795875,1.1303620004184975
"frozenset({' Air Mineral', ' Mentega'})","frozenset({' Telur', 'Indomie'})",0.13559322033898305,0.5084745762711864,0.10734463276836158,0.7916666666666666,1.5569444444444445,0.038398927511251554,2.3593220338983047
"frozenset({'Indomie', ' Mentega'})","frozenset({' Telur', ' Air Mineral'})",0.192090395480226,0.3107344632768362,0.10734463276836158,0.5588235294117647,1.7983957219251336,0.047655526828178356,1.5623352165725046
frozenset({' Telur'}),"frozenset({' Air Mineral', 'Indomie', ' Mentega'})",0.5084745762711864,0.12994350282485875,0.10734463276836158,0.2111111111111111,1.6246376811594203,0.04127166523029781,1.1028885175459537
frozenset({' Air Mineral'}),"frozenset({' Telur', 'Indomie', ' Mentega'})",0.4463276836158192,0.1638418079096045,0.10734463276836158,0.24050632911392406,1.4679179397642952,0.03421749816463979,1.1009416195856874
frozenset({'Indomie'}),"frozenset({' Telur', ' Air Mineral', ' Mentega'})",0.6836158192090396,0.10734463276836158,0.10734463276836158,0.15702479338842973,1.4628099173553717,0.03396214370072456,1.0589343081865514
frozenset({' Mentega'}),"frozenset({' Telur', ' Air Mineral', 'Indomie'})",0.20903954802259886,0.3107344632768362,0.10734463276836158,0.5135135135135135,1.6525798525798523,0.0423888410099269,1.4168236032642811
"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",frozenset({' Minyak Goreng'}),0.2542372881355932,0.2937853107344633,0.11299435028248588,0.4444444444444445,1.5128205128205128,0.038303169587283345,1.271186440677966
"frozenset({' Minyak Goreng', ' Minumal Dingin', 'Indomie'})",frozenset({' Air Mineral'}),0.13559322033898305,0.4463276836158192,0.11299435028248588,0.8333333333333334,1.8670886075949369,0.052475342334578186,3.3220338983050857
"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",frozenset({' Minumal Dingin'}),0.1751412429378531,0.4293785310734463,0.11299435028248588,0.6451612903225806,1.502546689303905,0.03779246065945291,1.6081150487930147
"frozenset({' Minumal Dingin', ' Air Mineral', ' Minyak Goreng'})",frozenset({'Indomie'}),0.11299435028248588,0.6836158192090396,0.11299435028248588,1.0,1.462809917355372,0.03574962494813112,inf
"frozenset({' Minumal Dingin', 'Indomie'})","frozenset({' Air Mineral', ' Minyak Goreng'})",0.3672316384180791,0.1864406779661017,0.11299435028248588,0.3076923076923077,1.6503496503496504,0.044527434645216885,1.1751412429378532
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Minumal Dingin', ' Minyak Goreng'})",0.4124293785310734,0.14124293785310735,0.11299435028248588,0.27397260273972607,1.9397260273972605,0.05474161320182579,1.1828163308815691
"frozenset({' Minyak Goreng', 'Indomie'})","frozenset({' Minumal Dingin', ' Air Mineral'})",0.2598870056497175,0.2598870056497175,0.11299435028248588,0.43478260869565216,1.6729678638941399,0.045453094576909575,1.309430682312038
"frozenset({' Minumal Dingin', ' Air Mineral'})","frozenset({' Minyak Goreng', 'Indomie'})",0.2598870056497175,0.2598870056497175,0.11299435028248588,0.43478260869565216,1.6729678638941399,0.045453094576909575,1.309430682312038
"frozenset({' Minumal Dingin', ' Minyak Goreng'})","frozenset({' Air Mineral', 'Indomie'})",0.14124293785310735,0.4124293785310734,0.11299435028248588,0.7999999999999999,1.9397260273972603,0.05474161320182579,2.937853107344632
"frozenset({' Air Mineral', ' Minyak Goreng'})","frozenset({' Minumal Dingin', 'Indomie'})",0.1864406779661017,0.3672316384180791,0.11299435028248588,0.6060606060606061,1.6503496503496504,0.044527434645216885,1.60625814863103
frozenset({'Indomie'}),"frozenset({' Minumal Dingin', ' Air Mineral', ' Minyak Goreng'})",0.6836158192090396,0.11299435028248588,0.11299435028248588,0.1652892561983471,1.462809917355372,0.03574962494813112,1.0626503328298933
frozenset({' Minumal Dingin'}),"frozenset({' Minyak Goreng', ' Air Mineral', 'Indomie'})",0.4293785310734463,0.1751412429378531,0.11299435028248588,0.2631578947368421,1.5025466893039048,0.03779246065945291,1.1194511702986278
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', ' Minumal Dingin', 'Indomie'})",0.4463276836158192,0.13559322033898305,0.11299435028248588,0.25316455696202533,1.8670886075949369,0.052475342334578186,1.1574260270037346
frozenset({' Minyak Goreng'}),"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",0.2937853107344633,0.2542372881355932,0.11299435028248588,0.3846153846153846,1.5128205128205128,0.038303169587283345,1.211864406779661
"frozenset({' Minumal Dingin', ' Sosis', ' Air Mineral'})",frozenset({'Indomie'}),0.12429378531073447,0.6836158192090396,0.12429378531073447,1.0,1.462809917355372,0.03932458744294423,inf
"frozenset({' Minumal Dingin', ' Sosis', 'Indomie'})",frozenset({' Air Mineral'}),0.1694915254237288,0.4463276836158192,0.12429378531073447,0.7333333333333334,1.6430379746835444,0.04864502537584986,2.0762711864406787
"frozenset({' Sosis', ' Air Mineral', 'Indomie'})",frozenset({' Minumal Dingin'}),0.1864406779661017,0.4293785310734463,0.12429378531073447,0.6666666666666667,1.5526315789473686,0.04424016087331227,1.7118644067796613
"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",frozenset({' Sosis'}),0.2542372881355932,0.2937853107344633,0.12429378531073447,0.48888888888888893,1.6641025641025642,0.04960260461553194,1.3817243920412676
"frozenset({' Minumal Dingin', ' Sosis'})","frozenset({' Air Mineral', 'Indomie'})",0.1751412429378531,0.4124293785310734,0.12429378531073447,0.7096774193548387,1.7207247017233762,0.052060391330715966,2.023854362837414
"frozenset({' Sosis', ' Air Mineral'})","frozenset({' Minumal Dingin', 'Indomie'})",0.192090395480226,0.3672316384180791,0.12429378531073447,0.6470588235294118,1.7619909502262445,0.053752114654154304,1.792843691148776
"frozenset({' Sosis', 'Indomie'})","frozenset({' Minumal Dingin', ' Air Mineral'})",0.2768361581920904,0.2598870056497175,0.12429378531073447,0.4489795918367347,1.7275953859804791,0.05234766510262058,1.343168026783846
"frozenset({' Minumal Dingin', ' Air Mineral'})","frozenset({' Sosis', 'Indomie'})",0.2598870056497175,0.2768361581920904,0.12429378531073447,0.4782608695652174,1.7275953859804791,0.05234766510262058,1.3860640301318268
"frozenset({' Minumal Dingin', 'Indomie'})","frozenset({' Sosis', ' Air Mineral'})",0.3672316384180791,0.192090395480226,0.12429378531073447,0.3384615384615385,1.7619909502262443,0.053752114654154304,1.2212587045066352
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Minumal Dingin', ' Sosis'})",0.4124293785310734,0.1751412429378531,0.12429378531073447,0.30136986301369867,1.7207247017233762,0.052060391330715966,1.1806801816771908
frozenset({' Sosis'}),"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",0.2937853107344633,0.2542372881355932,0.12429378531073447,0.4230769230769231,1.6641025641025642,0.04960260461553194,1.2926553672316385
frozenset({' Minumal Dingin'}),"frozenset({' Sosis', ' Air Mineral', 'Indomie'})",0.4293785310734463,0.1864406779661017,0.12429378531073447,0.2894736842105263,1.5526315789473684,0.04424016087331227,1.145009416195857
frozenset({' Air Mineral'}),"frozenset({' Minumal Dingin', ' Sosis', 'Indomie'})",0.4463276836158192,0.1694915254237288,0.12429378531073447,0.2784810126582279,1.6430379746835446,0.04864502537584986,1.1510556051144811
frozenset({'Indomie'}),"frozenset({' Minumal Dingin', ' Sosis', ' Air Mineral'})",0.6836158192090396,0.12429378531073447,0.12429378531073447,0.18181818181818182,1.462809917355372,0.03932458744294423,1.0703075957313246
"frozenset({' Minumal Dingin', ' Teh Celup', ' Air Mineral'})",frozenset({'Indomie'}),0.11299435028248588,0.6836158192090396,0.10734463276836158,0.95,1.389669421487603,0.030099907434006826,6.327683615819203
"frozenset({' Minumal Dingin', ' Teh Celup', 'Indomie'})",frozenset({' Air Mineral'}),0.12994350282485875,0.4463276836158192,0.10734463276836158,0.8260869565217391,1.8508530544854156,0.049347250151616714,3.18361581920904
"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",frozenset({' Teh Celup'}),0.2542372881355932,0.21468926553672316,0.10734463276836158,0.4222222222222222,1.9666666666666668,0.052762616106482814,1.3591916558018253
"frozenset({' Teh Celup', ' Air Mineral', 'Indomie'})",frozenset({' Minumal Dingin'}),0.14689265536723164,0.4293785310734463,0.10734463276836158,0.7307692307692307,1.7019230769230769,0.04427208018130166,2.1194511702986274
"frozenset({' Minumal Dingin', ' Teh Celup'})","frozenset({' Air Mineral', 'Indomie'})",0.13559322033898305,0.4124293785310734,0.10734463276836158,0.7916666666666666,1.9195205479452055,0.0514220051709279,2.820338983050847
"frozenset({' Minumal Dingin', ' Air Mineral'})","frozenset({' Teh Celup', 'Indomie'})",0.2598870056497175,0.1977401129943503,0.10734463276836158,0.41304347826086957,2.0888198757763976,0.055954546905423085,1.3668131408244404
"frozenset({' Minumal Dingin', 'Indomie'})","frozenset({' Teh Celup', ' Air Mineral'})",0.3672316384180791,0.15819209039548024,0.10734463276836158,0.29230769230769227,1.8478021978021975,0.0492514922276485,1.1895111766150823
"frozenset({' Teh Celup', ' Air Mineral'})","frozenset({' Minumal Dingin', 'Indomie'})",0.15819209039548024,0.3672316384180791,0.10734463276836158,0.6785714285714285,1.8478021978021977,0.0492514922276485,1.9686126804770865
"frozenset({' Teh Celup', 'Indomie'})","frozenset({' Minumal Dingin', ' Air Mineral'})",0.1977401129943503,0.2598870056497175,0.10734463276836158,0.5428571428571428,2.0888198757763976,0.055954546905423085,1.6189971751412426
"frozenset({' Air Mineral', 'Indomie'})","frozenset({' Minumal Dingin', ' Teh Celup'})",0.4124293785310734,0.13559322033898305,0.10734463276836158,0.2602739726027397,1.9195205479452053,0.0514220051709279,1.1685499058380413
frozenset({' Minumal Dingin'}),"frozenset({' Teh Celup', ' Air Mineral', 'Indomie'})",0.4293785310734463,0.14689265536723164,0.10734463276836158,0.25,1.7019230769230769,0.04427208018130166,1.137476459510358
frozenset({' Teh Celup'}),"frozenset({' Minumal Dingin', ' Air Mineral', 'Indomie'})",0.21468926553672316,0.2542372881355932,0.10734463276836158,0.5,1.9666666666666668,0.052762616106482814,1.4915254237288136
